States,Transaction_Year,Quarters,District,Transaction_Type,Transaction_Count
jammu-&-kashmir,2021,4,reasi district,TOTAL,721602756.4764307
jammu-&-kashmir,2021,4,shopian district,TOTAL,324099702.9246179
jammu-&-kashmir,2021,4,poonch district,TOTAL,610046677.2859366
jammu-&-kashmir,2021,4,kathua district,TOTAL,1082468701.539606
jammu-&-kashmir,2021,4,kishtwar district,TOTAL,242172974.0745622
jammu-&-kashmir,2021,4,pulwama district,TOTAL,988006961.9135485
jammu-&-kashmir,2021,4,ramban district,TOTAL,423301690.5890018
jammu-&-kashmir,2021,4,rajouri district,TOTAL,998884379.6677287
jammu-&-kashmir,2021,4,kulgam district,TOTAL,450818697.9289175
jammu-&-kashmir,2021,4,budgam district,TOTAL,1358477847.9462016
jammu-&-kashmir,2021,4,anantnag district,TOTAL,1035794983.4736751
jammu-&-kashmir,2021,4,kupwara district,TOTAL,1313830800.64671
jammu-&-kashmir,2021,2,muzaffarabad district,TOTAL,10753997.018016852
jammu-&-kashmir,2021,2,doda district,TOTAL,278351055.12039316
jammu-&-kashmir,2021,2,samba district,TOTAL,627782719.5376384
jammu-&-kashmir,2021,2,mirpur district,TOTAL,100332260.09541795
jammu-&-kashmir,2021,2,srinagar district,TOTAL,3491629169.891506
jammu-&-kashmir,2021,2,baramulla district,TOTAL,966623715.8159674
jammu-&-kashmir,2021,2,jammu district,TOTAL,10159766998.570372
jammu-&-kashmir,2021,2,ganderbal district,TOTAL,232925318.179365
jammu-&-kashmir,2021,2,udhampur district,TOTAL,841569039.9908626
jammu-&-kashmir,2021,2,bandipore district,TOTAL,285432318.8981966
jammu-&-kashmir,2021,2,reasi district,TOTAL,315743621.2957236
jammu-&-kashmir,2021,2,shopian district,TOTAL,162612796.33491415
jammu-&-kashmir,2021,2,poonch district,TOTAL,414593947.4794037
jammu-&-kashmir,2021,2,kathua district,TOTAL,635043868.1523829
jammu-&-kashmir,2021,2,kishtwar district,TOTAL,153411579.98716158
jammu-&-kashmir,2021,2,pulwama district,TOTAL,632761432.1392006
jammu-&-kashmir,2021,2,ramban district,TOTAL,253971901.63214535
jammu-&-kashmir,2021,2,rajouri district,TOTAL,634121152.0877542
jammu-&-kashmir,2021,2,kulgam district,TOTAL,256728224.91522247
jammu-&-kashmir,2021,2,budgam district,TOTAL,822332973.9248707
jammu-&-kashmir,2021,2,anantnag district,TOTAL,717788809.3041894
jammu-&-kashmir,2021,2,kupwara district,TOTAL,819478528.2209682
jammu-&-kashmir,2021,3,muzaffarabad district,TOTAL,15722035.204606244
jammu-&-kashmir,2021,3,doda district,TOTAL,377444601.9327241
jammu-&-kashmir,2021,3,samba district,TOTAL,822873576.4759533
jammu-&-kashmir,2021,3,mirpur district,TOTAL,122345912.5978739
jammu-&-kashmir,2021,3,srinagar district,TOTAL,5510884597.059817
jammu-&-kashmir,2021,3,baramulla district,TOTAL,1285810267.7066154
jammu-&-kashmir,2021,3,jammu district,TOTAL,13867943225.785107
jammu-&-kashmir,2021,3,ganderbal district,TOTAL,338209062.1399027
jammu-&-kashmir,2021,3,udhampur district,TOTAL,1090587535.866065
jammu-&-kashmir,2021,3,bandipore district,TOTAL,340899753.33691466
jammu-&-kashmir,2021,3,reasi district,TOTAL,542552590.7556257
jammu-&-kashmir,2021,3,shopian district,TOTAL,229098781.19403479
jammu-&-kashmir,2021,3,poonch district,TOTAL,520994995.97337115
jammu-&-kashmir,2021,3,kathua district,TOTAL,762622103.9071403
jammu-&-kashmir,2021,3,kishtwar district,TOTAL,208106532.42523685
jammu-&-kashmir,2021,3,pulwama district,TOTAL,826511580.0632427
jammu-&-kashmir,2021,3,ramban district,TOTAL,367286361.96328044
jammu-&-kashmir,2021,3,rajouri district,TOTAL,823624344.2157102
jammu-&-kashmir,2021,3,kulgam district,TOTAL,360260919.092471
jammu-&-kashmir,2021,3,budgam district,TOTAL,1112797675.6615355
jammu-&-kashmir,2021,3,anantnag district,TOTAL,938064508.2337394
jammu-&-kashmir,2021,3,kupwara district,TOTAL,1133802686.4410892
jammu-&-kashmir,2021,1,muzaffarabad district,TOTAL,7018769.97680518
jammu-&-kashmir,2021,1,doda district,TOTAL,197962516.58644903
jammu-&-kashmir,2021,1,samba district,TOTAL,489544571.0195805
jammu-&-kashmir,2021,1,mirpur district,TOTAL,76641365.50414479
jammu-&-kashmir,2021,1,srinagar district,TOTAL,2568956545.4611216
jammu-&-kashmir,2021,1,baramulla district,TOTAL,785025036.8822093
jammu-&-kashmir,2021,1,jammu district,TOTAL,7421535965.773878
jammu-&-kashmir,2021,1,ganderbal district,TOTAL,163957078.62440437
jammu-&-kashmir,2021,1,udhampur district,TOTAL,659211752.0750571
jammu-&-kashmir,2021,1,bandipore district,TOTAL,212281960.49428704
jammu-&-kashmir,2021,1,reasi district,TOTAL,310187729.6204411
jammu-&-kashmir,2021,1,shopian district,TOTAL,140201587.32333398
jammu-&-kashmir,2021,1,poonch district,TOTAL,299466026.8590725
jammu-&-kashmir,2021,1,kathua district,TOTAL,476737690.8982123
jammu-&-kashmir,2021,1,kishtwar district,TOTAL,119471258.11255996
jammu-&-kashmir,2021,1,pulwama district,TOTAL,506298792.83870804
jammu-&-kashmir,2021,1,ramban district,TOTAL,198841833.51555723
jammu-&-kashmir,2021,1,rajouri district,TOTAL,544732582.9070423
jammu-&-kashmir,2021,1,kulgam district,TOTAL,178549172.9397456
jammu-&-kashmir,2021,1,budgam district,TOTAL,629196655.3946896
jammu-&-kashmir,2021,1,anantnag district,TOTAL,500687365.6142787
jammu-&-kashmir,2021,1,kupwara district,TOTAL,651843634.7301381
assam,2019,4,tinsukia district,TOTAL,423685126.94560075
assam,2019,4,lakhimpur district,TOTAL,211979144.7023744
assam,2019,4,kamrup district,TOTAL,461559258.766533
assam,2019,4,kokrajhar district,TOTAL,198548447.25328588
assam,2019,4,karbi anglong district,TOTAL,214907046.11081886
assam,2019,4,sivasagar district,TOTAL,192010348.16393307
assam,2019,4,dibrugarh district,TOTAL,470389915.7975105
assam,2019,4,south salmara mancachar district,TOTAL,91996007.23237559
assam,2019,4,nagaon district,TOTAL,546184547.4478517
assam,2019,4,dhubri district,TOTAL,284612415.48264515
assam,2019,4,golaghat district,TOTAL,238009780.18189836
assam,2019,4,udalguri district,TOTAL,154704605.56495023
assam,2019,4,majuli district,TOTAL,26928995.953304544
assam,2019,4,sonitpur district,TOTAL,613461613.2726698
assam,2019,4,hojai district,TOTAL,175607661.95152915
assam,2019,4,marigaon district,TOTAL,263927905.91411433
assam,2019,4,chirang district,TOTAL,101022374.81498426
assam,2019,4,cachar district,TOTAL,482197783.1553297
assam,2019,4,nalbari district,TOTAL,156653435.63897616
assam,2019,4,west karbi anglong district,TOTAL,25460539.282486644
assam,2019,4,dhemaji district,TOTAL,197496702.44348955
assam,2019,4,karimganj district,TOTAL,194919405.22699457
assam,2019,4,bongaigaon district,TOTAL,235963764.71799022
assam,2019,4,dima hasao district,TOTAL,93463244.8365884
assam,2019,4,baksa district,TOTAL,221221950.65788725
assam,2019,4,charaideo district,TOTAL,125582119.32897243
assam,2019,4,darrang district,TOTAL,201143725.75237712
assam,2019,4,kamrup metropolitan district,TOTAL,7206165641.817837
assam,2019,4,hailakandi district,TOTAL,117286060.91560167
assam,2019,4,barpeta district,TOTAL,613479659.5323288
assam,2019,4,goalpara district,TOTAL,282003507.8056698
assam,2019,4,biswanath district,TOTAL,151710760.8210323
assam,2019,4,jorhat district,TOTAL,307700398.0221567
assam,2019,2,tinsukia district,TOTAL,323303192.86631006
assam,2019,2,lakhimpur district,TOTAL,154536738.9259897
assam,2019,2,kamrup district,TOTAL,334724712.0725308
assam,2019,2,kokrajhar district,TOTAL,136120566.46937045
assam,2019,2,karbi anglong district,TOTAL,150114998.0486763
assam,2019,2,sivasagar district,TOTAL,134981544.55457747
assam,2019,2,dibrugarh district,TOTAL,356524668.62132466
assam,2019,2,south salmara mancachar district,TOTAL,69876713.5681054
assam,2019,2,nagaon district,TOTAL,422774561.3600137
assam,2019,2,dhubri district,TOTAL,201203482.8078656
assam,2019,2,golaghat district,TOTAL,157511569.7769561
assam,2019,2,udalguri district,TOTAL,108912182.9417754
assam,2019,2,majuli district,TOTAL,17825869.547913164
assam,2019,2,sonitpur district,TOTAL,444337498.7727274
assam,2019,2,hojai district,TOTAL,125015617.43164451
assam,2019,2,marigaon district,TOTAL,235342996.58975655
assam,2019,2,chirang district,TOTAL,65747046.11911234
assam,2019,2,cachar district,TOTAL,335126276.2091832
assam,2019,2,nalbari district,TOTAL,108268162.20079285
assam,2019,2,west karbi anglong district,TOTAL,15373392.65586704
assam,2019,2,dhemaji district,TOTAL,150306788.81401327
assam,2019,2,karimganj district,TOTAL,144404980.60717523
assam,2019,2,bongaigaon district,TOTAL,155642822.44107914
assam,2019,2,dima hasao district,TOTAL,57300032.732904054
assam,2019,2,baksa district,TOTAL,150019543.78537178
assam,2019,2,charaideo district,TOTAL,85061629.87310517
assam,2019,2,darrang district,TOTAL,140869866.57193547
assam,2019,2,kamrup metropolitan district,TOTAL,5089657876.792284
assam,2019,2,hailakandi district,TOTAL,79845847.4735592
assam,2019,2,barpeta district,TOTAL,466786096.3962827
assam,2019,2,goalpara district,TOTAL,201643499.0041993
assam,2019,2,biswanath district,TOTAL,103930302.37445727
assam,2019,2,jorhat district,TOTAL,231878110.7193352
assam,2019,3,tinsukia district,TOTAL,357008533.5524102
assam,2019,3,lakhimpur district,TOTAL,182745177.30235583
assam,2019,3,kamrup district,TOTAL,383883901.2477784
assam,2019,3,kokrajhar district,TOTAL,153786698.22127867
assam,2019,3,karbi anglong district,TOTAL,173411321.7054668
assam,2019,3,sivasagar district,TOTAL,160505383.6038673
assam,2019,3,dibrugarh district,TOTAL,425077484.1305032
assam,2019,3,south salmara mancachar district,TOTAL,72591552.54102534
assam,2019,3,nagaon district,TOTAL,491551326.21533215
assam,2019,3,dhubri district,TOTAL,235503727.27269614
assam,2019,3,golaghat district,TOTAL,194779142.64060068
assam,2019,3,udalguri district,TOTAL,133441413.33037564
assam,2019,3,majuli district,TOTAL,22241164.406410635
assam,2019,3,sonitpur district,TOTAL,533288953.0348954
assam,2019,3,hojai district,TOTAL,154505233.54100534
assam,2019,3,marigaon district,TOTAL,242626706.43637043
assam,2019,3,chirang district,TOTAL,87808950.14199197
assam,2019,3,cachar district,TOTAL,426502976.7731471
assam,2019,3,nalbari district,TOTAL,133051985.19050579
assam,2019,3,west karbi anglong district,TOTAL,17754122.575145133
assam,2019,3,dhemaji district,TOTAL,171587706.61930138
assam,2019,3,karimganj district,TOTAL,167756855.41726434
assam,2019,3,bongaigaon district,TOTAL,184020775.95802072
assam,2019,3,dima hasao district,TOTAL,80649915.50275356
assam,2019,3,baksa district,TOTAL,175122110.84885266
assam,2019,3,charaideo district,TOTAL,103441007.08569291
assam,2019,3,darrang district,TOTAL,171891466.67902952
assam,2019,3,kamrup metropolitan district,TOTAL,6080999088.202992
assam,2019,3,hailakandi district,TOTAL,95753332.8367396
assam,2019,3,barpeta district,TOTAL,505242250.25981045
assam,2019,3,goalpara district,TOTAL,234306376.69394106
assam,2019,3,biswanath district,TOTAL,123277846.06646207
assam,2019,3,jorhat district,TOTAL,274329134.3924885
assam,2019,1,tinsukia district,TOTAL,296016100.5028683
assam,2019,1,lakhimpur district,TOTAL,135217192.88448116
assam,2019,1,kamrup district,TOTAL,325387078.1294668
assam,2019,1,kokrajhar district,TOTAL,133213397.36930162
assam,2019,1,karbi anglong district,TOTAL,127716945.67539394
assam,2019,1,sivasagar district,TOTAL,126028482.89568174
assam,2019,1,dibrugarh district,TOTAL,308520050.14443624
assam,2019,1,south salmara mancachar district,TOTAL,56376266.78267565
assam,2019,1,nagaon district,TOTAL,382986937.00269973
assam,2019,1,dhubri district,TOTAL,168832530.51137578
assam,2019,1,golaghat district,TOTAL,150699869.58634305
assam,2019,1,udalguri district,TOTAL,103343677.3304387
assam,2019,1,majuli district,TOTAL,17616797.703198176
assam,2019,1,sonitpur district,TOTAL,409811805.46215415
assam,2019,1,hojai district,TOTAL,111715019.69069499
assam,2019,1,marigaon district,TOTAL,225891536.78995085
assam,2019,1,chirang district,TOTAL,57539957.793235525
assam,2019,1,cachar district,TOTAL,335675210.43395036
assam,2019,1,nalbari district,TOTAL,94533334.09474775
assam,2019,1,west karbi anglong district,TOTAL,12368112.989129752
assam,2019,1,dhemaji district,TOTAL,134956449.74452934
assam,2019,1,karimganj district,TOTAL,140750684.4913983
assam,2019,1,bongaigaon district,TOTAL,138479281.39115623
assam,2019,1,dima hasao district,TOTAL,51318304.483347006
assam,2019,1,baksa district,TOTAL,147648364.40043023
assam,2019,1,charaideo district,TOTAL,75457156.83902974
assam,2019,1,darrang district,TOTAL,137391656.7613904
assam,2019,1,kamrup metropolitan district,TOTAL,2605380335.9221573
assam,2019,1,hailakandi district,TOTAL,76319460.13758466
assam,2019,1,barpeta district,TOTAL,416977891.5222329
assam,2019,1,goalpara district,TOTAL,191744923.215441
assam,2019,1,biswanath district,TOTAL,91143579.39023894
assam,2019,1,jorhat district,TOTAL,215041144.37958878
assam,2022,4,tinsukia district,TOTAL,3636219479.5014515
assam,2022,4,lakhimpur district,TOTAL,2505469638.516078
assam,2022,4,kamrup district,TOTAL,6488564510.007879
assam,2022,4,kokrajhar district,TOTAL,2609828653.3645363
assam,2022,4,karbi anglong district,TOTAL,2189719279.796463
assam,2022,4,sivasagar district,TOTAL,1544157685.457902
assam,2022,4,dibrugarh district,TOTAL,4540236249.409073
assam,2022,4,south salmara mancachar district,TOTAL,1935371793.739441
assam,2022,4,nagaon district,TOTAL,7442294882.997084
assam,2022,4,dhubri district,TOTAL,5696918774.408015
assam,2022,4,golaghat district,TOTAL,2348259381.7865367
assam,2022,4,udalguri district,TOTAL,1929847430.1772635
assam,2022,4,majuli district,TOTAL,264376860.96607828
assam,2022,4,sonitpur district,TOTAL,5955878582.005959
assam,2022,4,hojai district,TOTAL,2311470243.4308867
assam,2022,4,marigaon district,TOTAL,3678892463.487752
assam,2022,4,chirang district,TOTAL,1640747076.1993437
assam,2022,4,cachar district,TOTAL,6146128032.607637
assam,2022,4,nalbari district,TOTAL,1913556549.936222
assam,2022,4,west karbi anglong district,TOTAL,264423911.38078785
assam,2022,4,dhemaji district,TOTAL,1749366721.703061
assam,2022,4,karimganj district,TOTAL,3857130937.197542
assam,2022,4,bongaigaon district,TOTAL,4663672960.523357
assam,2022,4,dima hasao district,TOTAL,753858279.4564474
assam,2022,4,baksa district,TOTAL,2539432688.237523
assam,2022,4,charaideo district,TOTAL,1222334993.440687
assam,2022,4,darrang district,TOTAL,3947924967.0539055
assam,2022,4,kamrup metropolitan district,TOTAL,84183380553.41818
assam,2022,4,hailakandi district,TOTAL,2307448482.382268
assam,2022,4,barpeta district,TOTAL,12025232756.80872
assam,2022,4,goalpara district,TOTAL,5401152298.290413
assam,2022,4,biswanath district,TOTAL,1431848172.336092
assam,2022,4,jorhat district,TOTAL,3528373897.52103
assam,2022,2,tinsukia district,TOTAL,2864342184.623848
assam,2022,2,lakhimpur district,TOTAL,1949181060.629253
assam,2022,2,kamrup district,TOTAL,4247651138.552457
assam,2022,2,kokrajhar district,TOTAL,2134593237.4052541
assam,2022,2,karbi anglong district,TOTAL,1596022243.6550176
assam,2022,2,sivasagar district,TOTAL,1292419445.2581577
assam,2022,2,dibrugarh district,TOTAL,4426557091.530311
assam,2022,2,south salmara mancachar district,TOTAL,1518417902.4851627
assam,2022,2,nagaon district,TOTAL,6401629329.647786
assam,2022,2,dhubri district,TOTAL,4095843491.511972
assam,2022,2,golaghat district,TOTAL,1870905474.837348
assam,2022,2,udalguri district,TOTAL,1374405319.608431
assam,2022,2,majuli district,TOTAL,192613565.7361275
assam,2022,2,sonitpur district,TOTAL,4228702694.6406856
assam,2022,2,hojai district,TOTAL,1885347223.2358832
assam,2022,2,marigaon district,TOTAL,3195268221.1941223
assam,2022,2,chirang district,TOTAL,1142819737.0710807
assam,2022,2,cachar district,TOTAL,4390976386.361718
assam,2022,2,nalbari district,TOTAL,1547056523.551427
assam,2022,2,west karbi anglong district,TOTAL,208934121.88290805
assam,2022,2,dhemaji district,TOTAL,1532877539.60587
assam,2022,2,karimganj district,TOTAL,2886007289.474466
assam,2022,2,bongaigaon district,TOTAL,3242058585.814122
assam,2022,2,dima hasao district,TOTAL,545715522.4659376
assam,2022,2,baksa district,TOTAL,2132096440.2419512
assam,2022,2,charaideo district,TOTAL,812357268.893158
assam,2022,2,darrang district,TOTAL,3227701241.9922876
assam,2022,2,kamrup metropolitan district,TOTAL,70515346667.22395
assam,2022,2,hailakandi district,TOTAL,1571435620.2824044
assam,2022,2,barpeta district,TOTAL,8597920826.98738
assam,2022,2,goalpara district,TOTAL,4241626695.2866406
assam,2022,2,biswanath district,TOTAL,1221547710.8569949
assam,2022,2,jorhat district,TOTAL,2020664284.239387
assam,2022,3,tinsukia district,TOTAL,3042250714.0585003
assam,2022,3,lakhimpur district,TOTAL,2067093940.620087
assam,2022,3,kamrup district,TOTAL,4614592326.476387
assam,2022,3,kokrajhar district,TOTAL,2284375602.7792797
assam,2022,3,karbi anglong district,TOTAL,1828335931.7694077
assam,2022,3,sivasagar district,TOTAL,1314001865.700468
assam,2022,3,dibrugarh district,TOTAL,3933628296.025187
assam,2022,3,south salmara mancachar district,TOTAL,1484669445.1835508
assam,2022,3,nagaon district,TOTAL,6558107158.010572
assam,2022,3,dhubri district,TOTAL,4556385241.834756
assam,2022,3,golaghat district,TOTAL,2034519777.2871876
assam,2022,3,udalguri district,TOTAL,1579156771.500186
assam,2022,3,majuli district,TOTAL,225690807.14413714
assam,2022,3,sonitpur district,TOTAL,5410346627.41358
assam,2022,3,hojai district,TOTAL,2113483858.3325524
assam,2022,3,marigaon district,TOTAL,3238457317.646788
assam,2022,3,chirang district,TOTAL,1537298774.9483962
assam,2022,3,cachar district,TOTAL,5192449137.351445
assam,2022,3,nalbari district,TOTAL,1648877908.7165303
assam,2022,3,west karbi anglong district,TOTAL,205472736.923297
assam,2022,3,dhemaji district,TOTAL,1515654182.855371
assam,2022,3,karimganj district,TOTAL,3178134072.4352174
assam,2022,3,bongaigaon district,TOTAL,3479985149.6288843
assam,2022,3,dima hasao district,TOTAL,678521294.5272696
assam,2022,3,baksa district,TOTAL,2149845145.9618897
assam,2022,3,charaideo district,TOTAL,1267458929.2095046
assam,2022,3,darrang district,TOTAL,3233214492.5730667
assam,2022,3,kamrup metropolitan district,TOTAL,69410860235.2296
assam,2022,3,hailakandi district,TOTAL,2991549159.6529717
assam,2022,3,barpeta district,TOTAL,9149960686.489628
assam,2022,3,goalpara district,TOTAL,4590076568.303604
assam,2022,3,biswanath district,TOTAL,1279949511.7036183
assam,2022,3,jorhat district,TOTAL,3694675386.605816
assam,2022,1,tinsukia district,TOTAL,2471991459.7376165
assam,2022,1,lakhimpur district,TOTAL,1653871930.7532177
assam,2022,1,kamrup district,TOTAL,3838019247.423967
assam,2022,1,kokrajhar district,TOTAL,1794915585.4684856
assam,2022,1,karbi anglong district,TOTAL,1480533626.5264075
assam,2022,1,sivasagar district,TOTAL,1201010320.385499
assam,2022,1,dibrugarh district,TOTAL,3721424814.9586687
assam,2022,1,south salmara mancachar district,TOTAL,1357660615.5399206
assam,2022,1,nagaon district,TOTAL,5405490459.948576
assam,2022,1,dhubri district,TOTAL,3380205337.130154
assam,2022,1,golaghat district,TOTAL,1681747448.411046
assam,2022,1,udalguri district,TOTAL,1168300625.4282162
assam,2022,1,majuli district,TOTAL,172837394.19285655
assam,2022,1,sonitpur district,TOTAL,3651941482.2987127
assam,2022,1,hojai district,TOTAL,1595056089.1451948
assam,2022,1,marigaon district,TOTAL,2790138101.722805
assam,2022,1,chirang district,TOTAL,951303010.3050023
assam,2022,1,cachar district,TOTAL,4225305321.285734
assam,2022,1,nalbari district,TOTAL,1369285179.1665456
assam,2022,1,west karbi anglong district,TOTAL,186901516.61209765
assam,2022,1,dhemaji district,TOTAL,1369239048.8460484
assam,2022,1,karimganj district,TOTAL,2759677605.0696893
assam,2022,1,bongaigaon district,TOTAL,2661981437.245404
assam,2022,1,dima hasao district,TOTAL,509944077.09921765
assam,2022,1,baksa district,TOTAL,1944006764.845173
assam,2022,1,charaideo district,TOTAL,742058516.3146229
assam,2022,1,darrang district,TOTAL,2732173374.689469
assam,2022,1,kamrup metropolitan district,TOTAL,60093746992.89226
assam,2022,1,hailakandi district,TOTAL,1476770132.0294952
