States,Transaction_Year,Quarters,District,Transaction_Type,Transaction_Count,Transaction_Amount
arunachal-pradesh,2018,3,papum pare,TOTAL,43282,101080479.2917223
arunachal-pradesh,2018,3,west kameng,TOTAL,17026,48528147.45054105
arunachal-pradesh,2018,3,lohit,TOTAL,11595,32702331.664437763
arunachal-pradesh,2018,3,east siang,TOTAL,10539,24885270.773230057
arunachal-pradesh,2018,3,changlang,TOTAL,10162,20494174.949715402
arunachal-pradesh,2018,3,tawang,TOTAL,8715,25733824.994109266
arunachal-pradesh,2018,3,longding,TOTAL,5288,18327334.050755527
arunachal-pradesh,2018,3,namsai,TOTAL,5076,10698272.774381302
arunachal-pradesh,2018,3,west siang,TOTAL,3337,12966152.792519316
arunachal-pradesh,2018,3,tirap,TOTAL,3322,7479257.007852319
arunachal-pradesh,2018,1,papum pare,TOTAL,14224,32555848.462331478
arunachal-pradesh,2018,1,west kameng,TOTAL,5787,9540632.547015157
arunachal-pradesh,2018,1,lohit,TOTAL,3747,11496949.54576835
arunachal-pradesh,2018,1,east siang,TOTAL,3286,5533620.186295529
arunachal-pradesh,2018,1,changlang,TOTAL,3195,5380749.415278763
arunachal-pradesh,2018,1,tawang,TOTAL,2334,5055665.022950603
arunachal-pradesh,2018,1,longding,TOTAL,2321,4361531.578447229
arunachal-pradesh,2018,1,west siang,TOTAL,1887,4796675.565399804
arunachal-pradesh,2018,1,lower subansiri,TOTAL,1477,3650727.893614269
arunachal-pradesh,2018,1,namsai,TOTAL,1400,2162984.705083958
arunachal-pradesh,2020,4,papum pare,TOTAL,390528,1205917753.7046227
arunachal-pradesh,2020,4,west kameng,TOTAL,129575,390436113.7366378
arunachal-pradesh,2020,4,east siang,TOTAL,88632,250515095.18896666
arunachal-pradesh,2020,4,changlang,TOTAL,84852,204367875.07299304
arunachal-pradesh,2020,4,lohit,TOTAL,80530,196997836.79933694
arunachal-pradesh,2020,4,tawang,TOTAL,67262,240482254.58453605
arunachal-pradesh,2020,4,namsai,TOTAL,46762,111916731.51687588
arunachal-pradesh,2020,4,west siang,TOTAL,45207,125118193.04939622
arunachal-pradesh,2020,4,tirap,TOTAL,36124,104709589.66019581
arunachal-pradesh,2020,4,lower dibang valley,TOTAL,33455,81929299.56817816
arunachal-pradesh,2020,2,papum pare,TOTAL,221728,535085907.3404856
arunachal-pradesh,2020,2,west kameng,TOTAL,95421,251395972.22505814
arunachal-pradesh,2020,2,changlang,TOTAL,69279,128572447.99797386
arunachal-pradesh,2020,2,lohit,TOTAL,56541,114730675.47714494
arunachal-pradesh,2020,2,east siang,TOTAL,55680,112693868.80998959
arunachal-pradesh,2020,2,tawang,TOTAL,44499,121561732.24171817
arunachal-pradesh,2020,2,namsai,TOTAL,34972,54870798.314045325
arunachal-pradesh,2020,2,west siang,TOTAL,32777,72790231.05472675
arunachal-pradesh,2020,2,tirap,TOTAL,28830,63497030.840810165
arunachal-pradesh,2020,2,lower dibang valley,TOTAL,26234,42360072.52689613
arunachal-pradesh,2020,3,papum pare,TOTAL,298350,859373863.7202578
arunachal-pradesh,2020,3,west kameng,TOTAL,111029,332812237.8096209
arunachal-pradesh,2020,3,changlang,TOTAL,73842,159158438.92541084
arunachal-pradesh,2020,3,east siang,TOTAL,69710,176323789.94437826
arunachal-pradesh,2020,3,lohit,TOTAL,65889,156523653.1864311
arunachal-pradesh,2020,3,tawang,TOTAL,56016,182137862.72423625
arunachal-pradesh,2020,3,namsai,TOTAL,37019,76484566.53480485
arunachal-pradesh,2020,3,west siang,TOTAL,34295,92449732.96070345
arunachal-pradesh,2020,3,tirap,TOTAL,30046,81539831.5295825
arunachal-pradesh,2020,3,lower dibang valley,TOTAL,27655,63469161.328603886
arunachal-pradesh,2020,1,papum pare,TOTAL,180373,457430754.15953165
arunachal-pradesh,2020,1,west kameng,TOTAL,75363,198712422.2374845
arunachal-pradesh,2020,1,changlang,TOTAL,43858,93461363.58699805
arunachal-pradesh,2020,1,lohit,TOTAL,36985,83701268.27182505
arunachal-pradesh,2020,1,east siang,TOTAL,33743,82011539.42531273
arunachal-pradesh,2020,1,tawang,TOTAL,31865,84425193.41571434
arunachal-pradesh,2020,1,namsai,TOTAL,23112,46444942.9567038
arunachal-pradesh,2020,1,west siang,TOTAL,19728,47929440.73153875
arunachal-pradesh,2020,1,tirap,TOTAL,18369,40877851.79372531
arunachal-pradesh,2020,1,lower subansiri,TOTAL,15770,34273250.7179902
arunachal-pradesh,2021,4,papum pare,TOTAL,919925,2435796597.1781564
arunachal-pradesh,2021,4,west kameng,TOTAL,247346,765859269.2953706
arunachal-pradesh,2021,4,east siang,TOTAL,169617,450185173.037876
arunachal-pradesh,2021,4,changlang,TOTAL,147432,403255246.4023236
arunachal-pradesh,2021,4,lohit,TOTAL,142772,328942905.2553121
arunachal-pradesh,2021,4,namsai,TOTAL,105194,220513367.66283622
arunachal-pradesh,2021,4,tawang,TOTAL,99575,412396002.3197621
arunachal-pradesh,2021,4,west siang,TOTAL,79050,267978346.9418527
arunachal-pradesh,2021,4,lower dibang valley,TOTAL,65302,174980099.83925235
arunachal-pradesh,2021,4,lower subansiri,TOTAL,60146,199366119.13556093
arunachal-pradesh,2021,2,papum pare,TOTAL,552953,1501062555.477559
arunachal-pradesh,2021,2,west kameng,TOTAL,164866,482626617.8657546
arunachal-pradesh,2021,2,east siang,TOTAL,106787,286839106.4541313
arunachal-pradesh,2021,2,changlang,TOTAL,105461,264031910.3489421
arunachal-pradesh,2021,2,lohit,TOTAL,99686,230495504.24757013
arunachal-pradesh,2021,2,tawang,TOTAL,70061,251025037.95363933
arunachal-pradesh,2021,2,namsai,TOTAL,64781,147069902.3522784
arunachal-pradesh,2021,2,west siang,TOTAL,59341,180700138.79997098
arunachal-pradesh,2021,2,tirap,TOTAL,46320,144548683.3225929
arunachal-pradesh,2021,2,lower dibang valley,TOTAL,42091,105552358.12192997
arunachal-pradesh,2021,3,papum pare,TOTAL,710098,1995999756.3372893
arunachal-pradesh,2021,3,west kameng,TOTAL,209165,658232385.7409549
arunachal-pradesh,2021,3,east siang,TOTAL,128957,368061706.2429154
arunachal-pradesh,2021,3,changlang,TOTAL,120126,319705502.42197955
arunachal-pradesh,2021,3,lohit,TOTAL,117879,275160751.4034922
arunachal-pradesh,2021,3,tawang,TOTAL,89052,365404078.3528414
arunachal-pradesh,2021,3,namsai,TOTAL,79292,177380632.18278247
arunachal-pradesh,2021,3,west siang,TOTAL,65763,217065611.3332364
arunachal-pradesh,2021,3,lower dibang valley,TOTAL,50270,133788746.95473914
arunachal-pradesh,2021,3,tirap,TOTAL,47118,143620525.85725695
arunachal-pradesh,2021,1,papum pare,TOTAL,419891,1388723426.7156572
arunachal-pradesh,2021,1,west kameng,TOTAL,120906,384735272.8434415
arunachal-pradesh,2021,1,east siang,TOTAL,82357,253988360.79783517
arunachal-pradesh,2021,1,changlang,TOTAL,78849,220167765.51868472
arunachal-pradesh,2021,1,lohit,TOTAL,72380,198534806.934188
arunachal-pradesh,2021,1,tawang,TOTAL,54137,207859088.41115898
arunachal-pradesh,2021,1,namsai,TOTAL,45753,116637630.67690113
arunachal-pradesh,2021,1,west siang,TOTAL,42575,138700637.29161483
arunachal-pradesh,2021,1,lower dibang valley,TOTAL,32427,90709108.52350858
arunachal-pradesh,2021,1,tirap,TOTAL,32043,110593517.14623192
tripura,2019,4,west tripura,TOTAL,394538,585934433.558359
tripura,2019,4,south tripura,TOTAL,76273,115116709.40717971
tripura,2019,4,sepahijala,TOTAL,73165,126608014.74795961
tripura,2019,4,gomati,TOTAL,72919,107373443.70576558
tripura,2019,4,north tripura,TOTAL,61226,90362263.2944589
tripura,2019,4,dhalai,TOTAL,52188,79988122.42796019
tripura,2019,4,khowai,TOTAL,35979,55953879.30109075
tripura,2019,4,unakoti,TOTAL,35536,54063293.815416425
tripura,2019,2,west tripura,TOTAL,259708,400168803.61725503
tripura,2019,2,south tripura,TOTAL,58687,93657802.46878463
tripura,2019,2,sepahijala,TOTAL,51675,91802336.89096056
tripura,2019,2,gomati,TOTAL,44671,72233524.18215181
tripura,2019,2,dhalai,TOTAL,35446,57168085.150431305
tripura,2019,2,north tripura,TOTAL,34750,57253647.84893566
tripura,2019,2,khowai,TOTAL,27357,39594573.11367641
tripura,2019,2,unakoti,TOTAL,20264,29942709.57518096
tripura,2019,3,west tripura,TOTAL,370916,501659348.30598545
tripura,2019,3,south tripura,TOTAL,66682,99290824.56459549
tripura,2019,3,sepahijala,TOTAL,64021,100769508.41196784
tripura,2019,3,gomati,TOTAL,60249,87365263.29836246
tripura,2019,3,north tripura,TOTAL,49503,71077675.08774427
tripura,2019,3,dhalai,TOTAL,44468,71345910.41205536
tripura,2019,3,khowai,TOTAL,31061,48267493.19735644
tripura,2019,3,unakoti,TOTAL,24817,37601399.539157376
tripura,2019,1,west tripura,TOTAL,269281,356302222.87033004
tripura,2019,1,sepahijala,TOTAL,65545,79750942.69844744
tripura,2019,1,south tripura,TOTAL,64445,78239589.10235174
tripura,2019,1,gomati,TOTAL,51994,62247963.56023827
tripura,2019,1,khowai,TOTAL,36291,41097809.268162064
tripura,2019,1,north tripura,TOTAL,35513,53359801.416677624
tripura,2019,1,dhalai,TOTAL,33295,57107027.86254053
tripura,2019,1,unakoti,TOTAL,24562,28789584.83707358
tripura,2022,4,west tripura,TOTAL,3006900,5757593406.558214
tripura,2022,4,north tripura,TOTAL,460914,940748505.5593312
tripura,2022,4,sepahijala,TOTAL,352709,784953776.7829857
tripura,2022,4,south tripura,TOTAL,318517,743429832.5489743
tripura,2022,4,gomati,TOTAL,303790,606245959.1360531
tripura,2022,4,unakoti,TOTAL,292384,653255260.7593155
tripura,2022,4,dhalai,TOTAL,289984,592125895.8754389
tripura,2022,4,khowai,TOTAL,172992,374619180.93378747
tripura,2022,2,west tripura,TOTAL,1654938,2957075284.517076
tripura,2022,2,north tripura,TOTAL,347933,745615506.6452613
tripura,2022,2,sepahijala,TOTAL,301211,703075146.3196069
tripura,2022,2,south tripura,TOTAL,270412,649809730.8825212
tripura,2022,2,gomati,TOTAL,269581,581885804.1766024
tripura,2022,2,dhalai,TOTAL,258585,545900041.1491122
tripura,2022,2,unakoti,TOTAL,168534,380245834.4251685
tripura,2022,2,khowai,TOTAL,147470,314663693.9199481
tripura,2022,3,west tripura,TOTAL,2286054,4317123305.576752
tripura,2022,3,north tripura,TOTAL,400198,829909312.3103282
tripura,2022,3,sepahijala,TOTAL,358452,818757042.9688609
tripura,2022,3,gomati,TOTAL,294377,612183432.8798862
tripura,2022,3,dhalai,TOTAL,287101,618208457.2771137
tripura,2022,3,south tripura,TOTAL,286379,682522212.5858632
tripura,2022,3,unakoti,TOTAL,179593,406385690.1014518
tripura,2022,3,khowai,TOTAL,164425,363263351.21088356
tripura,2022,1,west tripura,TOTAL,1340631,2620170134.665219
tripura,2022,1,north tripura,TOTAL,310764,699778044.1822658
tripura,2022,1,sepahijala,TOTAL,257586,636388326.2869308
tripura,2022,1,south tripura,TOTAL,242720,632737978.788888
tripura,2022,1,gomati,TOTAL,230019,517368490.15875137
tripura,2022,1,dhalai,TOTAL,216216,501758621.1580514
tripura,2022,1,unakoti,TOTAL,148265,349475550.53661186
tripura,2022,1,khowai,TOTAL,124989,289652618.573128
tripura,2018,4,west tripura,TOTAL,192827,305112898.56606925
tripura,2018,4,sepahijala,TOTAL,53688,62851730.05123251
tripura,2018,4,south tripura,TOTAL,49820,66095950.12312652
tripura,2018,4,gomati,TOTAL,38970,48523976.18040443
tripura,2018,4,north tripura,TOTAL,34385,44032488.7756635
tripura,2018,4,dhalai,TOTAL,28775,46429185.35186546
tripura,2018,4,khowai,TOTAL,26880,33718919.53354463
tripura,2018,4,unakoti,TOTAL,22714,18120450.88253949
tripura,2018,2,west tripura,TOTAL,108318,127784098.63368198
tripura,2018,2,south tripura,TOTAL,22366,18977158.301921178
tripura,2018,2,sepahijala,TOTAL,18815,23613654.4908289
tripura,2018,2,gomati,TOTAL,16000,15955619.88335196
tripura,2018,2,dhalai,TOTAL,14563,15283111.134383248
tripura,2018,2,north tripura,TOTAL,13859,16015790.907680927
tripura,2018,2,khowai,TOTAL,11440,12338889.10193297
tripura,2018,2,unakoti,TOTAL,9198,6923396.262354777
tripura,2018,3,west tripura,TOTAL,168029,229530961.76904222
tripura,2018,3,south tripura,TOTAL,49250,45613113.08085985
tripura,2018,3,gomati,TOTAL,34380,36259157.953162886
tripura,2018,3,sepahijala,TOTAL,33646,39779005.11547229
tripura,2018,3,unakoti,TOTAL,29360,19643274.575087894
tripura,2018,3,north tripura,TOTAL,25747,30157424.752639703
tripura,2018,3,dhalai,TOTAL,22350,31331691.36689817
tripura,2018,3,khowai,TOTAL,14941,21548759.427429266
tripura,2018,1,west tripura,TOTAL,70467,68418341.27939591
tripura,2018,1,south tripura,TOTAL,18338,13785118.334229639
tripura,2018,1,sepahijala,TOTAL,14107,13224752.635975957
tripura,2018,1,gomati,TOTAL,12229,11277259.25510255
tripura,2018,1,north tripura,TOTAL,9915,10869174.626601541
tripura,2018,1,dhalai,TOTAL,9195,8812172.047209244
tripura,2018,1,khowai,TOTAL,8838,7242490.357963288
tripura,2018,1,unakoti,TOTAL,5068,4349605.99414449
tripura,2020,4,west tripura,TOTAL,692509,1319546164.1650114
tripura,2020,4,south tripura,TOTAL,182583,347232002.628355
tripura,2020,4,sepahijala,TOTAL,165182,336834539.2035086
tripura,2020,4,north tripura,TOTAL,164023,307732518.799576
tripura,2020,4,gomati,TOTAL,149404,291692706.480306
tripura,2020,4,dhalai,TOTAL,137188,266253033.05323905
tripura,2020,4,khowai,TOTAL,83899,156613600.32324535
tripura,2020,4,unakoti,TOTAL,77102,156226431.5680711
tripura,2020,2,west tripura,TOTAL,422021,779679849.9780351
tripura,2020,2,south tripura,TOTAL,120386,209028177.93741143
tripura,2020,2,sepahijala,TOTAL,113723,189445992.22517106
tripura,2020,2,north tripura,TOTAL,101129,142793248.50751278
tripura,2020,2,gomati,TOTAL,94532,143272330.02195236
tripura,2020,2,dhalai,TOTAL,91473,139760407.46690515
tripura,2020,2,khowai,TOTAL,57871,87108349.82516634
tripura,2020,2,unakoti,TOTAL,51385,78087527.62381233
tripura,2020,3,west tripura,TOTAL,522218,937726111.8013046
tripura,2020,3,south tripura,TOTAL,151881,270869695.8170734
tripura,2020,3,sepahijala,TOTAL,144693,269350118.6330105
tripura,2020,3,north tripura,TOTAL,126884,207965073.7559021
tripura,2020,3,gomati,TOTAL,121329,214785928.09740338
tripura,2020,3,dhalai,TOTAL,114616,192403601.42055285
tripura,2020,3,khowai,TOTAL,72823,129761070.16067821
tripura,2020,3,unakoti,TOTAL,63441,118957916.52995977
tripura,2020,1,west tripura,TOTAL,461888,795860840.742927
tripura,2020,1,south tripura,TOTAL,89869,155003031.67681995
tripura,2020,1,sepahijala,TOTAL,82186,153302286.84263223
tripura,2020,1,gomati,TOTAL,77355,136218979.95952815
tripura,2020,1,north tripura,TOTAL,71460,109976480.50529519
tripura,2020,1,dhalai,TOTAL,61425,99410788.98253483
tripura,2020,1,khowai,TOTAL,43027,73376986.42934099
tripura,2020,1,unakoti,TOTAL,37292,65629411.24942416
tripura,2021,4,west tripura,TOTAL,1174499,2328859193.6465282
tripura,2021,4,north tripura,TOTAL,255959,590088928.320925
tripura,2021,4,sepahijala,TOTAL,233920,570421104.1824098
tripura,2021,4,south tripura,TOTAL,219422,560735150.0701383
tripura,2021,4,gomati,TOTAL,200196,454492828.75278926
tripura,2021,4,dhalai,TOTAL,194907,448039146.77420795
tripura,2021,4,unakoti,TOTAL,130201,289484907.90426636
tripura,2021,4,khowai,TOTAL,111589,254808204.6481812
tripura,2021,2,west tripura,TOTAL,772723,1463071251.4870775
tripura,2021,2,north tripura,TOTAL,176067,351155989.2912202
tripura,2021,2,south tripura,TOTAL,171713,365935947.9664031
tripura,2021,2,sepahijala,TOTAL,166437,361358159.019094
tripura,2021,2,gomati,TOTAL,148554,309610328.7995062
tripura,2021,2,dhalai,TOTAL,138998,278586073.4183272
tripura,2021,2,unakoti,TOTAL,88092,174170768.10130727
tripura,2021,2,khowai,TOTAL,81845,164265842.95334023
tripura,2021,3,west tripura,TOTAL,960039,1895464982.7091532
tripura,2021,3,north tripura,TOTAL,210698,454116633.3192606
tripura,2021,3,sepahijala,TOTAL,195392,447581559.15148854
tripura,2021,3,south tripura,TOTAL,186827,414556972.48470575
tripura,2021,3,dhalai,TOTAL,167446,368906160.1985531
tripura,2021,3,gomati,TOTAL,166441,372982272.5022316
tripura,2021,3,unakoti,TOTAL,105296,228625158.42425582
tripura,2021,3,khowai,TOTAL,89061,181900029.39183187
tripura,2021,1,west tripura,TOTAL,692376,1402040320.719656
tripura,2021,1,south tripura,TOTAL,150265,357643996.07881093
tripura,2021,1,north tripura,TOTAL,143060,318074681.762841
tripura,2021,1,sepahijala,TOTAL,141426,365525453.40613097
tripura,2021,1,gomati,TOTAL,127271,295815100.00755715
tripura,2021,1,dhalai,TOTAL,116945,274079611.2937597
tripura,2021,1,khowai,TOTAL,71155,160906168.90000182
tripura,2021,1,unakoti,TOTAL,68925,161256237.6246628
gujarat,2019,4,ahmadabad,TOTAL,15696056,29657904578.49414
gujarat,2019,4,surat,TOTAL,4988183,9432189653.21497
gujarat,2019,4,navsari,TOTAL,2986534,6831783124.753632
gujarat,2019,4,vadodara,TOTAL,2908059,5087285259.821402
gujarat,2019,4,gandhinagar,TOTAL,2081714,2917516449.8289948
gujarat,2019,4,bharuch,TOTAL,1324720,2217755667.5707374
gujarat,2019,4,mahesana,TOTAL,1166283,1805374816.0740204
gujarat,2019,4,rajkot,TOTAL,1134928,2127782298.9078345
gujarat,2019,4,banas kantha,TOTAL,1087381,1918665318.491047
gujarat,2019,4,valsad,TOTAL,1028011,1666399666.233092
gujarat,2019,2,ahmadabad,TOTAL,11689965,19024891336.636116
gujarat,2019,2,navsari,TOTAL,3136644,5394071895.487188
gujarat,2019,2,surat,TOTAL,3047988,6016899815.178611
gujarat,2019,2,vadodara,TOTAL,1717964,3251133813.8582134
gujarat,2019,2,gandhinagar,TOTAL,1205404,1791763499.6818066
gujarat,2019,2,bharuch,TOTAL,747899,1317325972.015126
gujarat,2019,2,rajkot,TOTAL,724751,1400871094.6495595
gujarat,2019,2,mahesana,TOTAL,715052,1095164063.6523905
gujarat,2019,2,kachchh,TOTAL,688449,1389719506.4029193
gujarat,2019,2,banas kantha,TOTAL,642084,1108185173.7200396
gujarat,2019,3,ahmadabad,TOTAL,14605589,23081622347.556786
gujarat,2019,3,surat,TOTAL,4447301,7371726681.306206
gujarat,2019,3,navsari,TOTAL,3007618,5936350631.711407
gujarat,2019,3,vadodara,TOTAL,2407408,3950547763.5697803
gujarat,2019,3,gandhinagar,TOTAL,1850642,2359920414.1180134
gujarat,2019,3,bharuch,TOTAL,1040617,1624510953.9967768
gujarat,2019,3,rajkot,TOTAL,1022919,1587889777.799852
gujarat,2019,3,mahesana,TOTAL,1012086,1334187013.0348892
gujarat,2019,3,anand,TOTAL,955946,948614191.2624346
gujarat,2019,3,banas kantha,TOTAL,909575,1343558301.6357625
gujarat,2019,1,ahmadabad,TOTAL,7894660,10956007756.562977
gujarat,2019,1,surat,TOTAL,3283182,5664609103.880556
gujarat,2019,1,vadodara,TOTAL,1655864,2706612327.076613
gujarat,2019,1,gandhinagar,TOTAL,1244457,1559852035.3782334
gujarat,2019,1,navsari,TOTAL,1112006,1853217634.4572105
gujarat,2019,1,bharuch,TOTAL,926374,1330716993.7382002
gujarat,2019,1,mahesana,TOTAL,899763,1021313511.4526355
gujarat,2019,1,kachchh,TOTAL,895127,1364193288.246049
gujarat,2019,1,banas kantha,TOTAL,805139,1054321489.3685756
gujarat,2019,1,valsad,TOTAL,750124,983591069.6663814
gujarat,2022,4,ahmadabad,TOTAL,133174553,212037117715.34888
gujarat,2022,4,surat,TOTAL,52037142,85923991746.92255
gujarat,2022,4,vadodara,TOTAL,20968443,30304178848.49663
gujarat,2022,4,bharuch,TOTAL,15879527,22486941029.828552
gujarat,2022,4,banas kantha,TOTAL,12352158,25179922289.863693
gujarat,2022,4,gandhinagar,TOTAL,12010565,19015449813.738018
gujarat,2022,4,valsad,TOTAL,11103340,15842261457.57137
gujarat,2022,4,kachchh,TOTAL,9617702,17113433243.309341
gujarat,2022,4,rajkot,TOTAL,9260831,17834314868.93695
gujarat,2022,4,mahesana,TOTAL,7160396,14173625244.242262
gujarat,2022,2,ahmadabad,TOTAL,96453555,161506106645.9494
gujarat,2022,2,surat,TOTAL,37371820,68525386888.440254
gujarat,2022,2,vadodara,TOTAL,16566055,24927078678.274376
gujarat,2022,2,gandhinagar,TOTAL,10158506,16650584409.353096
gujarat,2022,2,banas kantha,TOTAL,9732655,20605533611.378273
gujarat,2022,2,bharuch,TOTAL,8898927,13524403306.877403
gujarat,2022,2,valsad,TOTAL,8033358,12554813235.049372
gujarat,2022,2,kachchh,TOTAL,7934471,15334005512.230762
gujarat,2022,2,mahesana,TOTAL,6831581,13686497405.843655
gujarat,2022,2,rajkot,TOTAL,6063252,12629937169.82262
gujarat,2022,3,ahmadabad,TOTAL,117574996,184255244712.72235
gujarat,2022,3,surat,TOTAL,46500453,78304481289.11215
gujarat,2022,3,vadodara,TOTAL,23318716,32733106034.5252
gujarat,2022,3,bharuch,TOTAL,11270803,15949022077.719543
gujarat,2022,3,banas kantha,TOTAL,11035119,22401495021.82648
gujarat,2022,3,gandhinagar,TOTAL,10879868,17098915693.488312
gujarat,2022,3,valsad,TOTAL,9633288,13905599408.86188
gujarat,2022,3,kachchh,TOTAL,9375781,16533683640.30562
gujarat,2022,3,rajkot,TOTAL,8053297,15206611341.200827
gujarat,2022,3,mahesana,TOTAL,6403784,12429803356.66823
gujarat,2022,1,ahmadabad,TOTAL,79952986,140746136456.2987
gujarat,2022,1,surat,TOTAL,31199368,60384509134.17688
gujarat,2022,1,vadodara,TOTAL,14343830,22232541228.698696
gujarat,2022,1,gandhinagar,TOTAL,8605006,14673670632.364445
gujarat,2022,1,banas kantha,TOTAL,7973644,18279879154.011223
gujarat,2022,1,bharuch,TOTAL,7704075,12142511077.777298
gujarat,2022,1,valsad,TOTAL,6673719,11065186874.369564
gujarat,2022,1,kachchh,TOTAL,6493295,13234467234.409914
gujarat,2022,1,mahesana,TOTAL,5772191,12148997855.25247
gujarat,2022,1,rajkot,TOTAL,5044420,11183107357.249798
gujarat,2018,4,ahmadabad,TOTAL,3990090,6515656157.237562
gujarat,2018,4,surat,TOTAL,2225031,4270243993.924238
gujarat,2018,4,vadodara,TOTAL,1047381,2063816597.5452976
gujarat,2018,4,gandhinagar,TOTAL,693588,1143266870.1325014
gujarat,2018,4,bharuch,TOTAL,603122,1036812125.2621627
gujarat,2018,4,kachchh,TOTAL,537116,1068486738.7583004
gujarat,2018,4,banas kantha,TOTAL,529655,758278914.52389
gujarat,2018,4,mahesana,TOTAL,529470,758586454.1320899
